KLHL29 85	2419	0	525	0.053497	5.727793 0	525	0	525	1.000000	-0.000000	-0.000000
KLHL28 50	2454	11	514	1.121645	0.132823 11	514	11	514	1.000000	-0.000000	-0.000000
KLHL26 41	2463	6	519	0.789744	0.152024 6	519	6	519	1.000000	-0.000000	-0.000000
KLHL25 64	2440	7	518	0.578865	0.793514 6	519	7	518	1.145059	-0.000000	-0.000000
KLHL24 12	2492	5	520	2.208475	0.911383 4	521	5	520	1.202303	-0.000000	-0.000000
KLHL23,PHOSPHO2-KLHL23 16	2488	2	523	0.838235	-0.000000 0	525	2	523	3.011450	0.204616	-0.000000
KLHL22 15	2489	4	521	1.490661	0.405885 4	521	4	521	1.000000	-0.000000	-0.000000
KLHL21 65	2439	4	521	0.354116	1.772631 3	522	4	521	1.252395	-0.000000	-0.000000
KLHL20 16	2488	2	523	0.838235	-0.000000 2	523	2	523	1.000000	-0.000000	-0.000000
KLHL2 11	2493	2	523	1.189885	0.134047 2	523	2	523	1.000000	-0.000000	-0.000000
KLHL18 37	2467	1	524	0.247419	1.457450 1	524	1	524	1.000000	-0.000000	-0.000000
KLHL17 60	2444	7	518	0.617834	0.585911 7	518	7	518	1.000000	-0.000000	-0.000000
KLHL15 6	2498	0	525	0.678707	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KLHL14 38	2466	13	512	1.726296	1.011814 13	512	13	512	1.000000	-0.000000	-0.000000
KLHL13 22	2482	2	523	0.618072	0.218517 1	524	2	523	1.502863	-0.000000	-0.000000
KLHL12 9	2495	2	523	1.429008	0.316565 2	523	2	523	1.000000	-0.000000	-0.000000
KLHL11 8	2496	3	522	2.121946	0.585861 2	523	3	522	1.335883	-0.000000	-0.000000
KLHL10 40	2464	2	523	0.344210	1.154414 2	523	2	523	1.000000	-0.000000	-0.000000
KLHL1 38	2466	11	514	1.473936	0.582343 10	515	11	514	1.093027	-0.000000	-0.000000
KLHDC9 46	2458	5	520	0.602524	0.556867 5	520	5	520	1.000000	-0.000000	-0.000000
KLHDC8B 10	2494	6	519	3.053322	1.598666 6	519	6	519	1.000000	-0.000000	-0.000000
KLHDC8A 24	2480	2	523	0.568168	0.339171 2	523	2	523	1.000000	-0.000000	-0.000000
KLHDC7B 31	2473	2	523	0.442629	0.587931 2	523	2	523	1.000000	-0.000000	-0.000000
KLHDC7A 64	2440	20	505	1.558559	1.076243 20	505	20	505	1.000000	-0.000000	-0.000000
KLHDC3 3	2501	2	523	3.581107	0.975659 2	523	2	523	1.000000	-0.000000	-0.000000
KLHDC2 36	2468	2	523	0.382040	0.860540 2	523	2	523	1.000000	-0.000000	-0.000000
KLHDC10 6	2498	1	524	1.360000	0.180391 1	524	1	524	1.000000	-0.000000	-0.000000
KLHDC1 15	2489	1	524	0.592857	0.122121 1	524	1	524	1.000000	-0.000000	-0.000000
KLF9 8	2496	4	521	2.657514	1.099017 4	521	4	521	1.000000	-0.000000	-0.000000
KLF8 9	2495	4	521	2.390805	0.796561 3	522	4	521	1.252395	-0.000000	-0.000000
KLF7\x3bKLF7 1	2503	0	525	2.380228	0.360457 0	525	0	525	1.000000	-0.000000	-0.000000
KLF7 16	2488	3	522	1.119784	0.110851 3	522	3	522	1.000000	-0.000000	-0.000000
KLF6 9	2495	0	525	0.474525	0.154009 0	525	0	525	1.000000	-0.000000	-0.000000
KLF5 12	2492	3	522	1.466686	0.285594 3	522	3	522	1.000000	-0.000000	-0.000000
KLF4 39	2465	1	524	0.234857	1.618776 1	524	1	524	1.000000	-0.000000	-0.000000
KLF3 17	2487	1	524	0.526561	0.253983 1	524	1	524	1.000000	-0.000000	-0.000000
KLF2 1	2503	0	525	2.380228	0.360457 0	525	0	525	1.000000	-0.000000	-0.000000
KLF17 8	2496	8	517	4.820463	2.828084 8	517	8	517	1.000000	-0.000000	-0.000000
KLF16 2	2502	0	525	1.586185	0.272343 0	525	0	525	1.000000	-0.000000	-0.000000
KLF15 12	2492	2	523	1.097915	0.125349 2	523	2	523	1.000000	-0.000000	-0.000000
KLF14 14	2490	0	525	0.315716	0.475384 0	525	0	525	1.000000	-0.000000	-0.000000
KLF13 2	2502	0	525	1.586185	0.272343 0	525	0	525	1.000000	-0.000000	-0.000000
KLF12 36	2468	2	523	0.382040	0.860540 2	523	2	523	1.000000	-0.000000	-0.000000
KLF11 31	2473	10	515	1.648135	0.805342 10	515	10	515	1.000000	-0.000000	-0.000000
KLF10 13	2491	5	520	2.049904	0.853551 5	520	5	520	1.000000	-0.000000	-0.000000
KLF1 9	2495	0	525	0.474525	0.154009 0	525	0	525	1.000000	-0.000000	-0.000000
KLC4 71	2433	9	516	0.653879	0.621465 9	516	9	516	1.000000	-0.000000	-0.000000
KLC3 110	2394	12	513	0.545711	1.406096 12	513	12	513	1.000000	-0.000000	-0.000000
KLC2 36	2468	1	524	0.254208	1.283699 0	525	1	524	2.003810	-0.000000	-0.000000
KLC1 11	2493	1	524	0.791746	-0.000000 1	524	1	524	1.000000	-0.000000	-0.000000
KLB 59	2445	23	502	1.945129	1.918785 23	502	23	502	1.000000	-0.000000	-0.000000
KL 69	2435	4	521	0.333333	1.904090 4	521	4	521	1.000000	-0.000000	-0.000000
KIZ 0	2504	6	519	33.721154	4.502478 6	519	6	519	1.000000	-0.000000	-0.000000
KITLG 5	2499	0	525	0.792142	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KIT 21	2483	2	523	0.646426	0.218990 2	523	2	523	1.000000	-0.000000	-0.000000
KISS1R 21	2483	0	525	0.214656	0.793966 0	525	0	525	1.000000	-0.000000	-0.000000
KISS1 1	2503	1	524	4.769524	0.848321 1	524	1	524	1.000000	-0.000000	-0.000000
KIRREL3 41	2463	9	516	1.134752	0.147449 8	517	9	516	1.113260	-0.000000	-0.000000
KIRREL2 52	2452	6	519	0.623041	0.520145 6	519	6	519	1.000000	-0.000000	-0.000000
KIRREL 50	2454	6	519	0.648002	0.419676 6	519	6	519	1.000000	-0.000000	-0.000000
KIR3DL3 0	2504	103	422	615.886525	81.051471 103	422	103	422	1.000000	-0.000000	-0.000000
KIR3DL2 0	2504	50	475	268.392857	38.023483 50	475	50	475	1.000000	-0.000000	-0.000000
KIR2DS2 0	2504	137	388	888.663239	110.005990 137	388	137	388	1.000000	-0.000000	-0.000000
KIR2DS1,KIR2DS2,KIR2DS3,KIR2DS4,KIR2DS5,KIR3DS1 0	2504	294	231	3185.237069	260.636439 294	231	294	231	1.000000	-0.000000	-0.000000
KIR2DS1,KIR2DS2,KIR2DS3,KIR2DS4,KIR2DS5 0	2504	4	521	23.994253	3.096343 4	521	4	521	1.000000	-0.000000	-0.000000
KIR2DL4 0	2504	74	451	415.652655	57.197099 74	451	74	451	1.000000	-0.000000	-0.000000
KIR2DL3,KIR2DS1 0	2504	1	524	9.542857	1.096973 1	524	1	524	1.000000	-0.000000	-0.000000
KIR2DL2,KIR2DL3,KIR2DS2 0	2504	1	524	9.542857	1.096973 1	524	1	524	1.000000	-0.000000	-0.000000
KIR2DL1,KIR2DS1\x3bKIR2DS5 0	2504	55	470	297.834395	41.975236 55	470	55	470	1.000000	-0.000000	-0.000000
KIR2DL1,KIR2DS1,KIR2DS5 0	2504	271	254	2672.000000	236.476824 271	254	271	254	1.000000	-0.000000	-0.000000
KIR2DL1,KIR2DL3 0	2504	8	517	43.523166	5.937940 7	518	8	517	1.127172	-0.000000	-0.000000
KIR2DL1,KIR2DL2,KIR2DL3,KIR2DS2,KIR2DS3 0	2504	243	282	2159.787986	208.164840 243	282	243	282	1.000000	-0.000000	-0.000000
KIR2DL1,KIR2DL2 0	2504	190	335	1423.973214	157.462672 189	336	190	335	1.008255	-0.000000	-0.000000
KIR2DL1 0	2504	47	478	251.022965	35.663505 47	478	47	478	1.000000	-0.000000	-0.000000
KIN 24	2480	1	524	0.378057	0.679753 1	524	1	524	1.000000	-0.000000	-0.000000
KIFC3 25	2479	3	522	0.729519	0.092590 3	522	3	522	1.000000	-0.000000	-0.000000
KIFC2 33	2471	13	512	1.984176	1.451686 13	512	13	512	1.000000	-0.000000	-0.000000
KIFC1 36	2468	5	520	0.768481	0.163185 5	520	5	520	1.000000	-0.000000	-0.000000
KIFAP3 39	2465	4	521	0.590517	0.488267 4	521	4	521	1.000000	-0.000000	-0.000000
KIF9 54	2450	7	518	0.686915	0.396319 7	518	7	518	1.000000	-0.000000	-0.000000
KIF7 136	2368	16	509	0.576399	1.427901 15	510	16	509	1.064583	-0.000000	-0.000000
KIF5C 26	2478	0	525	0.174553	1.131841 0	525	0	525	1.000000	-0.000000	-0.000000
KIF5B 31	2473	10	515	1.648135	0.805342 9	516	10	515	1.102132	-0.000000	-0.000000
KIF5A 20	2484	3	522	0.905035	-0.000000 2	523	3	522	1.335883	-0.000000	-0.000000
KIF4A 12	2492	3	522	1.466686	0.285594 3	522	3	522	1.000000	-0.000000	-0.000000
KIF3C 37	2467	3	522	0.496729	0.657438 2	523	3	522	1.335883	-0.000000	-0.000000
KIF3B 29	2475	23	502	3.937972	5.563473 23	502	23	502	1.000000	-0.000000	-0.000000
KIF3A 6	2498	1	524	1.360000	0.180391 1	524	1	524	1.000000	-0.000000	-0.000000
KIF2C 64	2440	4	521	0.359711	1.621253 4	521	4	521	1.000000	-0.000000	-0.000000
KIF2A 18	2486	1	524	0.498647	0.250795 1	524	1	524	1.000000	-0.000000	-0.000000
KIF27 84	2420	13	512	0.777296	0.301555 13	512	13	512	1.000000	-0.000000	-0.000000
KIF25 51	2453	4	521	0.452034	0.959515 3	522	4	521	1.252395	-0.000000	-0.000000
KIF24 61	2443	5	520	0.453966	1.136270 5	520	5	520	1.000000	-0.000000	-0.000000
KIF23 83	2421	9	516	0.557705	1.018540 9	516	9	516	1.000000	-0.000000	-0.000000
KIF22 45	2459	8	517	0.929159	-0.000000 8	517	8	517	1.000000	-0.000000	-0.000000
KIF21A 86	2418	9	516	0.537807	1.123612 8	517	9	516	1.113260	-0.000000	-0.000000
KIF20A 65	2439	6	519	0.497669	1.071404 6	519	6	519	1.000000	-0.000000	-0.000000
KIF1C 102	2402	16	509	0.777670	0.408137 16	509	16	509	1.000000	-0.000000	-0.000000
KIF1A 60	2444	9	516	0.775280	0.276572 8	517	9	516	1.113260	-0.000000	-0.000000
KIF18B 91	2413	10	515	0.559361	1.075470 10	515	10	515	1.000000	-0.000000	-0.000000
KIF18A 36	2468	7	518	1.028589	-0.000000 5	520	7	518	1.338471	0.102855	-0.000000
KIF17 137	2367	13	512	0.468288	2.243595 13	512	13	512	1.000000	-0.000000	-0.000000
KIF16B 127	2377	40	485	1.567290	1.678306 40	485	40	485	1.000000	-0.000000	-0.000000
KIF15 88	2416	26	499	1.466494	0.986711 26	499	26	499	1.000000	-0.000000	-0.000000
KIF14 65	2439	25	500	1.918587	2.115821 24	501	25	500	1.042076	-0.000000	-0.000000
KIF13B 134	2370	11	514	0.409234	2.784059 11	514	11	514	1.000000	-0.000000	-0.000000
KIF12 14	2490	3	522	1.270108	0.119466 3	522	3	522	1.000000	-0.000000	-0.000000
KIF11 21	2483	1	524	0.430130	0.383808 1	524	1	524	1.000000	-0.000000	-0.000000
KIDINS220 88	2416	26	499	1.466494	0.986711 26	499	26	499	1.000000	-0.000000	-0.000000
KIAA2026 123	2381	27	498	1.077898	0.129784 26	499	27	498	1.039115	-0.000000	-0.000000
KIAA2022 40	2464	3	522	0.459824	0.783531 2	523	3	522	1.335883	-0.000000	-0.000000
KIAA2013 28	2476	5	520	0.983652	-0.000000 5	520	5	520	1.000000	-0.000000	-0.000000
KIAA2012 27	2477	0	525	0.168251	1.325367 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA1958 50	2454	12	513	1.217479	0.295492 12	513	12	513	1.000000	-0.000000	-0.000000
KIAA1919 33	2471	0	525	0.138224	1.660841 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA1841 67	2437	1	524	0.136583	3.488926 0	525	1	524	2.003810	-0.000000	-0.000000
KIAA1804 84	2420	0	525	0.054149	5.742811 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA1755 88	2416	21	504	1.183090	0.281690 20	505	21	504	1.049694	-0.000000	-0.000000
KIAA1715 33	2471	0	525	0.138224	1.660841 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA1683 48	2456	18	507	1.875422	1.475853 18	507	18	507	1.000000	-0.000000	-0.000000
KIAA1671 9	2495	0	525	0.474525	0.154009 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA1644 23	2481	1	524	0.393968	0.529184 1	524	1	524	1.000000	-0.000000	-0.000000
KIAA1586 6	2498	6	519	4.805769	2.290313 5	520	6	519	1.168910	-0.000000	-0.000000
KIAA1551 14	2490	20	505	6.892095	7.498441 20	505	20	505	1.000000	-0.000000	-0.000000
KIAA1549 78	2426	24	501	1.529956	1.068327 24	501	24	501	1.000000	-0.000000	-0.000000
KIAA1468 31	2473	5	520	0.890355	-0.000000 5	520	5	520	1.000000	-0.000000	-0.000000
KIAA1462 97	2407	0	525	0.046714	6.677440 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA1456\x3bKIAA1456 1	2503	0	525	2.380228	0.360457 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA1429 117	2387	0	525	0.038474	8.445513 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA1328 16	2488	5	520	1.686124	0.570143 4	521	5	520	1.202303	-0.000000	-0.000000
KIAA1324 52	2452	5	520	0.533010	0.780508 5	520	5	520	1.000000	-0.000000	-0.000000
KIAA1279 25	2479	0	525	0.181340	1.148412 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA1257 17	2487	12	513	3.495893	2.954941 12	513	12	513	1.000000	-0.000000	-0.000000
KIAA1217 143	2361	47	478	1.643702	2.245366 46	479	47	478	1.023409	-0.000000	-0.000000
KIAA1211L 25	2479	8	517	1.657262	0.738923 7	518	8	517	1.127172	-0.000000	-0.000000
KIAA1211 57	2447	10	515	0.899759	0.059113 10	515	10	515	1.000000	-0.000000	-0.000000
KIAA1210 1	2503	5	520	14.418426	3.261859 4	521	5	520	1.202303	-0.000000	-0.000000
KIAA1191 41	2463	0	525	0.111534	2.392838 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA1161 0	2504	5	520	28.848369	3.794849 5	520	5	520	1.000000	-0.000000	-0.000000
KIAA1147 35	2469	12	513	1.735300	0.903187 12	513	12	513	1.000000	-0.000000	-0.000000
KIAA1143 23	2481	1	524	0.393968	0.529184 1	524	1	524	1.000000	-0.000000	-0.000000
KIAA1109 132	2372	29	496	1.076988	0.125101 29	496	29	496	1.000000	-0.000000	-0.000000
KIAA1107 57	2447	0	525	0.080241	3.466125 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA1033 116	2388	0	525	0.038819	8.220996 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA1024L 28	2476	0	525	0.162384	1.313742 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA1024 138	2366	15	510	0.533191	1.787531 15	510	15	510	1.000000	-0.000000	-0.000000
KIAA0930 15	2489	5	520	1.792226	0.597161 5	520	5	520	1.000000	-0.000000	-0.000000
KIAA0922 112	2392	0	525	0.040260	8.054648 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA0907 12	2492	1	524	0.730549	-0.000000 1	524	1	524	1.000000	-0.000000	-0.000000
KIAA0895L 11	2493	0	525	0.395120	0.148164 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA0895 15	2489	3	522	1.190249	0.115624 3	522	3	522	1.000000	-0.000000	-0.000000
KIAA0825 107	2397	8	517	0.385779	2.414176 8	517	8	517	1.000000	-0.000000	-0.000000
KIAA0754 60	2444	32	493	2.677540	4.634273 32	493	32	493	1.000000	-0.000000	-0.000000
KIAA0753 36	2468	15	510	2.089385	1.757383 15	510	15	510	1.000000	-0.000000	-0.000000
KIAA0586 87	2417	7	518	0.423542	1.861514 6	519	7	518	1.145059	-0.000000	-0.000000
KIAA0513 33	2471	5	520	0.837304	0.078332 5	520	5	520	1.000000	-0.000000	-0.000000
KIAA0430 76	2428	0	525	0.059972	4.955758 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA0408 33	2471	5	520	0.837304	0.078332 5	520	5	520	1.000000	-0.000000	-0.000000
KIAA0391 36	2468	7	518	1.028589	-0.000000 7	518	7	518	1.000000	-0.000000	-0.000000
KIAA0368 93	2411	14	511	0.751745	0.434406 13	512	14	511	1.073521	-0.000000	-0.000000
KIAA0355 78	2426	8	517	0.533772	1.068204 8	517	8	517	1.000000	-0.000000	-0.000000
KIAA0319L 53	2451	10	515	0.967987	-0.000000 9	516	10	515	1.102132	-0.000000	-0.000000
KIAA0319 95	2409	22	503	1.145627	0.268664 22	503	22	503	1.000000	-0.000000	-0.000000
KIAA0232 67	2437	13	512	0.978443	-0.000000 12	513	13	512	1.079022	-0.000000	-0.000000
KIAA0226L 54	2450	0	525	0.084722	3.297830 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA0196 35	2469	0	525	0.130439	1.846245 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA0141 13	2491	3	522	1.361377	0.270177 3	522	3	522	1.000000	-0.000000	-0.000000
KIAA0101 3	2501	0	525	1.189163	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KIAA0100 131	2373	32	493	1.201417	0.464250 31	494	32	493	1.033338	-0.000000	-0.000000
KIAA0040 6	2498	0	525	0.678707	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KHSRP 3	2501	0	525	1.189163	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KHNYN 15	2489	5	520	1.792226	0.597161 5	520	5	520	1.000000	-0.000000	-0.000000
KHK 65	2439	14	511	1.083097	0.115435 14	511	14	511	1.000000	-0.000000	-0.000000
KHDRBS3 7	2497	0	525	0.593631	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KHDRBS2 42	2462	4	521	0.548650	0.601516 4	521	4	521	1.000000	-0.000000	-0.000000
KHDRBS1 6	2498	0	525	0.678707	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KHDC3L 1	2503	4	521	11.992337	2.619299 4	521	4	521	1.000000	-0.000000	-0.000000
KHDC1L 0	2504	1	524	9.542857	1.096973 1	524	1	524	1.000000	-0.000000	-0.000000
KHDC1 4	2500	4	521	4.791188	1.739100 4	521	4	521	1.000000	-0.000000	-0.000000
KERA 9	2495	1	524	0.950857	-0.000000 1	524	1	524	1.000000	-0.000000	-0.000000
KEL 30	2474	12	513	2.019267	1.367424 12	513	12	513	1.000000	-0.000000	-0.000000
KEAP1 19	2485	4	521	1.190613	0.102514 4	521	4	521	1.000000	-0.000000	-0.000000
KDSR 11	2493	0	525	0.395120	0.148164 0	525	0	525	1.000000	-0.000000	-0.000000
KDR 67	2437	19	506	1.414317	0.704446 18	507	19	506	1.054708	-0.000000	-0.000000
KDM8 24	2480	6	519	1.335923	0.316338 6	519	6	519	1.000000	-0.000000	-0.000000
KDM7A 52	2452	4	521	0.443324	1.093319 4	521	4	521	1.000000	-0.000000	-0.000000
KDM6A 28	2476	2	523	0.489010	0.461081 1	524	2	523	1.502863	-0.000000	-0.000000
KDM5D 4	2500	0	525	0.950951	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KDM5C 10	2494	3	522	1.734747	0.505318 3	522	3	522	1.000000	-0.000000	-0.000000
KDM5B 46	2458	19	506	2.063872	1.882251 18	507	19	506	1.054708	-0.000000	-0.000000
KDM5A 148	2356	19	506	0.624015	1.227248 19	506	19	506	1.000000	-0.000000	-0.000000
KDM4D 8	2496	4	521	2.657514	1.099017 4	521	4	521	1.000000	-0.000000	-0.000000
KDM4C 28	2476	9	516	1.652104	0.702564 9	516	9	516	1.000000	-0.000000	-0.000000
KDM4B 32	2472	2	523	0.429042	0.730167 1	524	2	523	1.502863	-0.000000	-0.000000
KDM4A 42	2462	6	519	0.771064	0.151181 5	520	6	519	1.168910	-0.000000	-0.000000
KDM3B 49	2455	8	517	0.853436	0.064514 7	518	8	517	1.127172	-0.000000	-0.000000
KDM3A 79	2425	14	511	0.888428	0.105910 14	511	14	511	1.000000	-0.000000	-0.000000
KDM2B 45	2459	8	517	0.929159	-0.000000 7	518	8	517	1.127172	-0.000000	-0.000000
KDM2A 16	2488	3	522	1.119784	0.110851 2	523	3	522	1.335883	-0.000000	-0.000000
KDM1B 40	2464	10	515	1.281670	0.336577 10	515	10	515	1.000000	-0.000000	-0.000000
KDM1A 6	2498	1	524	1.360000	0.180391 0	525	1	524	2.003810	-0.000000	-0.000000
KDF1 32	2472	5	520	0.863026	-0.000000 5	520	5	520	1.000000	-0.000000	-0.000000
KDELR3 28	2476	16	509	2.847126	2.897832 16	509	16	509	1.000000	-0.000000	-0.000000
KDELR2 8	2496	1	524	1.056931	-0.000000 1	524	1	524	1.000000	-0.000000	-0.000000
KDELR1 3	2501	0	525	1.189163	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KDELC2 42	2462	7	518	0.882914	0.068641 7	518	7	518	1.000000	-0.000000	-0.000000
KDELC1 23	2481	4	521	0.990581	-0.000000 4	521	4	521	1.000000	-0.000000	-0.000000
KCTD9 8	2496	8	517	4.820463	2.828084 8	517	8	517	1.000000	-0.000000	-0.000000
KCTD8 25	2479	1	524	0.363370	0.678563 1	524	1	524	1.000000	-0.000000	-0.000000
KCTD7 9	2495	2	523	1.429008	0.316565 2	523	2	523	1.000000	-0.000000	-0.000000
KCTD6 2	2502	2	523	4.776718	1.160301 2	523	2	523	1.000000	-0.000000	-0.000000
KCTD5 6	2498	0	525	0.678707	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KCTD4 11	2493	3	522	1.589547	0.298510 3	522	3	522	1.000000	-0.000000	-0.000000
KCTD3 16	2488	20	505	6.076378	6.936494 20	505	20	505	1.000000	-0.000000	-0.000000
KCTD21 23	2481	4	521	0.990581	-0.000000 4	521	4	521	1.000000	-0.000000	-0.000000
KCTD20 13	2491	4	521	1.704981	0.448708 4	521	4	521	1.000000	-0.000000	-0.000000
KCTD2 8	2496	0	525	0.527461	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KCTD19 31	2473	8	517	1.343267	0.387788 8	517	8	517	1.000000	-0.000000	-0.000000
KCTD18 15	2489	4	521	1.490661	0.405885 4	521	4	521	1.000000	-0.000000	-0.000000
KCTD17 14	2490	4	521	1.590677	0.428856 4	521	4	521	1.000000	-0.000000	-0.000000
KCTD16 26	2478	9	516	1.775915	0.898064 8	517	9	516	1.113260	-0.000000	-0.000000
KCTD15 10	2494	1	524	0.864069	-0.000000 1	524	1	524	1.000000	-0.000000	-0.000000
KCTD14 27	2477	1	524	0.337143	0.830082 1	524	1	524	1.000000	-0.000000	-0.000000
KCTD13 10	2494	2	523	1.298577	0.141828 2	523	2	523	1.000000	-0.000000	-0.000000
KCTD12 18	2486	2	523	0.749397	0.105434 2	523	2	523	1.000000	-0.000000	-0.000000
KCTD10 36	2468	3	522	0.510361	0.528083 3	522	3	522	1.000000	-0.000000	-0.000000
KCTD1 19	2485	1	524	0.473524	0.391541 1	524	1	524	1.000000	-0.000000	-0.000000
KCNV1 7	2497	0	525	0.593631	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KCNT2 51	2453	6	519	0.635281	0.520595 5	520	6	519	1.168910	-0.000000	-0.000000
KCNS3 49	2455	4	521	0.470498	0.964715 4	521	4	521	1.000000	-0.000000	-0.000000
KCNS2 16	2488	3	522	1.119784	0.110851 3	522	3	522	1.000000	-0.000000	-0.000000
KCNS1 40	2464	7	518	0.926735	-0.000000 7	518	7	518	1.000000	-0.000000	-0.000000
KCNRG 20	2484	3	522	0.905035	-0.000000 3	522	3	522	1.000000	-0.000000	-0.000000
KCNQ4 38	2466	5	520	0.728481	0.254026 4	521	5	520	1.202303	-0.000000	-0.000000
KCNQ3 66	2438	8	517	0.632484	0.652666 8	517	8	517	1.000000	-0.000000	-0.000000
KCNQ2 25	2479	4	521	0.913646	-0.000000 4	521	4	521	1.000000	-0.000000	-0.000000
KCNQ1 26	2478	7	518	1.415257	0.429892 7	518	7	518	1.000000	-0.000000	-0.000000
KCNN4 12	2492	18	507	7.172471	7.002333 17	508	18	507	1.057633	-0.000000	-0.000000
KCNN3 32	2472	5	520	0.863026	-0.000000 5	520	5	520	1.000000	-0.000000	-0.000000
KCNN2 27	2477	4	521	0.847701	-0.000000 4	521	4	521	1.000000	-0.000000	-0.000000
KCNN1 9	2495	1	524	0.950857	-0.000000 1	524	1	524	1.000000	-0.000000	-0.000000
KCNMB4 5	2499	0	525	0.792142	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KCNMB3 33	2471	3	522	0.556068	0.412580 3	522	3	522	1.000000	-0.000000	-0.000000
KCNMB2 12	2492	0	525	0.364580	0.312564 0	525	0	525	1.000000	-0.000000	-0.000000
KCNMB1 32	2472	6	519	1.008800	-0.000000 6	519	6	519	1.000000	-0.000000	-0.000000
KCNMA1 40	2464	3	522	0.459824	0.783531 3	522	3	522	1.000000	-0.000000	-0.000000
KCNK7 17	2487	5	520	1.591811	0.539792 5	520	5	520	1.000000	-0.000000	-0.000000
KCNK6 48	2456	1	524	0.191020	2.105322 1	524	1	524	1.000000	-0.000000	-0.000000
KCNK5 51	2453	8	517	0.819944	0.135013 8	517	8	517	1.000000	-0.000000	-0.000000
KCNK4 14	2490	1	524	0.632635	0.123330 1	524	1	524	1.000000	-0.000000	-0.000000
KCNK3 9	2495	1	524	0.950857	-0.000000 1	524	1	524	1.000000	-0.000000	-0.000000
KCNK2 22	2482	2	523	0.618072	0.218517 2	523	2	523	1.000000	-0.000000	-0.000000
KCNK17 32	2472	5	520	0.863026	-0.000000 5	520	5	520	1.000000	-0.000000	-0.000000
KCNK16 44	2460	24	501	2.723550	3.757922 23	502	24	501	1.043742	-0.000000	-0.000000
KCNK15 21	2483	1	524	0.430130	0.383808 1	524	1	524	1.000000	-0.000000	-0.000000
KCNK13 56	2448	11	514	1.001124	-0.000000 8	517	11	514	1.341100	0.180201	-0.000000
KCNK12 1	2503	0	525	2.380228	0.360457 0	525	0	525	1.000000	-0.000000	-0.000000
KCNK10 22	2482	6	519	1.453261	0.466260 6	519	6	519	1.000000	-0.000000	-0.000000
KCNK1 29	2475	0	525	0.156907	1.501008 0	525	0	525	1.000000	-0.000000	-0.000000
KCNJ9 1	2503	2	523	7.167939	1.402271 2	523	2	523	1.000000	-0.000000	-0.000000
KCNJ6 6	2498	4	521	3.419540	1.372568 4	521	4	521	1.000000	-0.000000	-0.000000
KCNJ5 41	2463	3	522	0.448693	0.777744 2	523	3	522	1.335883	-0.000000	-0.000000
KCNJ4 4	2500	0	525	0.950951	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KCNJ3 6	2498	1	524	1.360000	0.180391 1	524	1	524	1.000000	-0.000000	-0.000000
KCNJ2 5	2499	0	525	0.792142	-0.000000 0	525	0	525	1.000000	-0.000000	-0.000000
KCNJ16 35	2469	7	518	1.057589	0.074709 6	519	7	518	1.145059	-0.000000	-0.000000
KCNJ15 26	2478	2	523	0.525657	0.332932 1	524	2	523	1.502863	-0.000000	-0.000000
KCNJ14 49	2455	6	519	0.661231	0.421465 6	519	6	519	1.000000	-0.000000	-0.000000
KCNJ13 13	2491	2	523	1.019084	-0.000000 1	524	2	523	1.502863	-0.000000	-0.000000
KCNJ12,KCNJ18 108	2396	0	525	0.041808	7.662595 0	525	0	525	1.000000	-0.000000	-0.000000
KCNJ11 17	2487	2	523	0.791349	-0.000000 2	523	2	523	1.000000	-0.000000	-0.000000
KCNJ10 33	2471	2	523	0.416255	0.726381 2	523	2	523	1.000000	-0.000000	-0.000000
